,Title
942,Audrey Marie Hilley (Black Widow) Case Analysis | Was She a Histrionic Con Artist?
943,CreepShow Art / Emily Artful Controversy
944,Rebecca Schaeffer Case Analysis | Robert John Bardo | Celebrity Stalkers Who Murder
945,Steven Koecher Disappearance Analysis
946,"Tom and Eileen Lonergan | Inspiration for ""Open Water"""
947,Natalee Holloway Case Analysis | Who is Joran van der Sloot?
948,Larry McNabney / Laren Sims | Petty Crime to Homicide
949,"John McAfee Case Analysis | Con Artist, Dangerous Criminal, or Both?"
950,Britney Spears Conservator Controversy | Analysis of Statement to Judge
951,Susan Wright Case Analysis | Homicide or Self-Defense?
952,Ronnie O'Neal Case Analysis | Screaming One's Way to a Guilty Verdict
953,Daniel Wozniak Case Analysis | Framing One Victim as Killer of Another
954,Brian Shaffer Case Analysis | Most Mysterious Disappearance Case Ever?
955,"Cayley Mandadi Case Analysis | Drugs, Fall, Rough Sex, or Homicide?"
956,Austin Harrouff Case Analysis | First Break Psychosis
957,Anneliese Michel Case Analysis | Exorcism vs. Mental Health Treatment
958,Emma Walker Case Analysis | Football Player / Cheerleader Homicide
959,Thomas Markle / Meghan Markle Controversy
960,Brian Brimager Case Analysis | Murder in Paradise
961,Cosmo DiNardo Case Analysis | Bipolar vs. Schizophrenia vs. Schizoaffective
962,Sherri Tenpenny Covid Vaccine Magnetism Conspiracy Theory
963,Rachel Wade Case Analysis | Homicidal Teenage Love Triangle
964,"""End of Frenemies"" Analysis | Failure to Set Boundaries"
965,Gabbie Hanna Controversy | Are Gabbie's Statements Regarding ADHD Accurate?
966,Randy Stair Case Analysis | Animated Ghost Girl Delusion
967,Lori and Chad Daybell Update | Beliefs about the Apocalypse
968,"Todd Mullis ""Corn Rake Killer"" | Nature of Repeated Infidelity"
969,"Peter Popoff | How Did ""Profit Popoff"" Succeed Even After His Scam Was Exposed?"
970,"Kristen Gilbert ""Angel of Death"" | Borderline Personality and Violence"
971,Rebecca Coriam Case Analysis | Cruise Ship Disappearance
972,Chrissy Teigen Controversy | Cancel Culture or Legitimate Boycott?
973,Anthony Todt Case Analysis | Todt Family Murders
974,Amie Harwick Case Analysis | Victim of Long-Term Stalker?
975,Gwen Shamblin Lara | Pseudo-Christian Cult Leader or Weight Loss Pioneer?
976,Jaime Osuna Case Analysis | Remorseless Murderer
977,Sheila Davalloo Case Analysis | Love Triangle Cringe Killer
978,"""Friends"" Reunion Show Analysis | What Happened to Matthew Perry?"
979,Diego Sanchez / Joshua Fabia Controversy | New Age MMA Trainer
980,Luke Mitchell / Jodi Jones Case Analysis | Fascination with Death
981,"James Dean | Life, Death, & Personality | Was He Talented Enough to be a Legend?"
982,Deepak Chopra | Quantum Healing Guru
983,Joshua Powell Case Analysis | Disappearance of Susan Powell
984,"TanaCon Promoter on ""Dr. Phil"" | Fake Fame and Accountability"
985,Jodi Arias / Travis Alexander Relationship Analysis | Weaponizing Sex
986,"""Tic Tac"" UFO Sighting Update | Corroboration for Cmdr. David Fravor"
987,Suzanne Morphew Disappearance
988,Trey Sesler (Mr. Anime) Case Analysis | Deep Desire to be a Killer
989,"Bill Gates / Jeffrey Epstein | Divorce, Image, and Conspiracy Theories"
990,"Rodney Dangerfield | Life, Death, and Personality"
991,Samurai Sword Self-Defense Case Analysis | Blake Davis and Hannah Quinn
992,Steven Williams (Boogie 2988) Arrest | Social Media and Unexpected Visitors
993,Ethan Couch Case Analysis | What is the Affluenza Defense?
994,James Arthur Ray | Dangers of Spiritual and Motivational Gurus
995,Nikolas Cruz Case Analysis | How the System Failed
996,Jimmy Donaldson (Mr. Beast) Controversy
997,Diana Lovejoy / Weldon McDavid Case Analysis | Failed Murder-For-Hire Plot
998,Nikki Phillippi Controversy | Massive Error or Bad Explanation?
999,"Amy Carlson | Was ""Love Has Won"" a Cult?"
1000,Madeleine McCann Update | Who is Christian Brueckner? | Has the Case Been Solved?
1001,Shinji Aoba Case Analysis | Kyoto Animation Arson | What is Hikikomori?
1002,"Bill and Melinda Gates Divorce | What is ""Gray Divorce?"""
1003,Dan Bilzerian | Analysis of Life and Personality | Is He a Fake Celebrity?
1004,Josh Duggar | Analysis of Allegations
1005,Thank You for 700K Subscribers! | Dr. Grande Keys to Productivity
1006,Are BDSM Practitioners Dangerous? | Jane Bashara Case Analysis
1007,Police Violence Against a Mentally Ill Woman | Karen Garner Case Analysis
1008,Hiccup Girl to Murder Girl | Jennifer Mee Case Analysis | What is the Felony Murder Rule?
1009,Ross Ulbricht and Deep Web | Justice or Harsh Punishment?
1010,Grace Millane Case Analysis | Rough Sex Defense
1011,Roy Den Hollander | Homicidal Anti-Feminist Lawyer?
1012,"Anna Sorokin Case Analysis | Defrauding the ""Elites"""
1013,"Sam Kinison | Life, Death, and Personality"
1014,Harold Henthorn | Unlikely Accidents or Murder?
1015,Jason Dalton Case Analysis | Uber Driver Turned Murderer
1016,Girly Chew Hossencofft Case Analysis | The Danger of Alien Lizard Humanoids
1017,George Floyd Trial Verdict Analysis | Role of Police Subculture
1018,Andrew Bagby / Zachary Turner Homicides | Romantic Rejection Killer
1019,Lisanne Froon and Kris Kremers Case Analysis
1020,John Candy | Mental Health & Personality | Life & Death
1021,Sandra Garner Case Analysis | Did Garner get away with murder?
1022,Alexandria and Anastasia Duval | Analysis of Murder Acquittal
1023,Earl Simmons (DMX) Analysis
1024,Caron Nazario Traffic Stop | Unlawful Threat of Lethal Force?
1025,Kat West | OnlyFans Model Homicide or Accident?
1026,"Freddie Mercury | Life, Death, and Personality"
1027,Karla Faye Tucker | Can the Death Penalty be Applied Fairly?
1028,Brooke Skylar Richardson | What is Dependent Personality Disorder?
1029,"Prince Philip, Duke of Edinburgh | Life, Death, & Personality"
1030,"Christine Chubbuck | Analysis of the First ""On Air"" Suicide"
1031,Margot Kidder (The Definitive Lois Lane) | Mental Health & Personality
1032,Belle Gibson Case Analysis | Faking Cancer for Money
1033,Greg Fleniken Case Analysis | The Body in Room 348
1034,Chris Farley | Life & Death | Mental Health & Personality
1035,James Charles Dickinson Apology Analysis | The Limits of Apology Video Tactics
1036,Dan Markel Case Analysis | The Illogical Nature of Murder for Hire
1037,Faith Hedgepeth Case Analysis | Can there be too much data in an investigation?
1038,"Satanic Panic | The ""Cancel Culture"" of the 1980s"
1039,Gabriel Wortman Case Analysis | What are the Characteristics of Wannabe Cops?
1040,"Paul Walker | Life, Death, and Personality"
1041,Danielle Bregoli - Turn-About Ranch Controversy
1042,Daniel LaPlante Case Analysis | Did He Actually Hide in Walls or is this an Urban Legend?
1043,Eckhart Tolle | Spiritual Guru or Baloney Cannon?
1044,Marilyn Hartman | Serial Stowaway | Case Analysis
1045,Ben McDaniel Disappearance
1046,Derrick Jaxn Controversy | What Are the Phases of Recovery from an Affair?
1047,Ursula and Sabina Eriksson | What is Folie à deux?
1048,Amber Hilberling | Window Push Murder
1049,David Dobrik Apology Video Analysis | What are the Characteristics of Online Pranksters?
1050,Sally Clark | What is the Prosecutor's Fallacy? | Was Clark Wrongly Convicted by Bad Statistics?
1051,Allen v. Farrow Analysis | Was Woody Allen Guilty? Are False Allegations Common?
1052,Sharon Osbourne Controversy | Overly Defensive Reaction or Cancel Culture?
1053,Analysis of Maura Murray Disappearance | Are Psychics Helpful or Harmful?
1054,Kathleen Folbigg | Is Australia's Most Notorious Female Serial Killer Innocent?
1055,Thomas Burchard Case Analysis | Sugar Daddy Homicide?
1056,Glacier Park Murder Analysis | Jordan Graham & Cody Lee Johnson
1057,"""Tic Tac"" UFO Sighting | Analysis of Cmdr. David Fravor Interview with Joe Rogan"
1058,Mark Hofmann Case Analysis | Murder Among the Mormons
1059,Kyron Horman Case Analysis | Was Terri Moulton Involved in his Disappearance?
1060,Piers Morgan / Meghan Markle Controversy Analysis
1061,Angela Simpson | Leader of the Anti-Snitch Movement or Fraud?
1062,Analysis of Meghan Markle and Prince Harry Interview with Oprah Winfrey
1063,Analysis of Governor Andrew Cuomo Sexual Harassment Allegations and Coronavirus Controversy
1064,"Kai the Hitchhiker | Analysis of ""Hatchet-Wielding"" Personality"
1065,Analysis of Emma Fillipoff Disappearance
1066,Analysis of Chris D'Elia Apology and Lawsuit
1067,Balloon Boy Hoax Analysis
1068,Cooper Harris Case Analysis | What is Forgotten Baby Syndrome?
1069,"Gina Carano Controversy | Did Disney Yield to ""Cancel Culture"" Conspiracy Theorists?"
1070,Bhagwan Rajneesh (Osho) | Was Rajneesh a Superior Cult Leader?
1071,John Allen Chau | Indigenous People Homicide Victim
1072,Syd Barrett | Are Psychedelics Dangerous? Do They Cause Schizophrenia?
1073,Meghan McCain Controversy | Analysis of McCain's Criticism of Dr. Anthony Fauci
1074,Ravi Zacharias Controversy | Does Hypocrisy Negate an Apologetic Message?
1075,Lars Mittank Disappearance | Was First Break Psychosis to Blame?
1076,Analysis of Anton LaVey (Founder of the Church of Satan) | Was LaVey a Con Artist?
1077,Lee Rodarte Case Analysis | Impulsive Homicide
1078,"Analysis of ""Framing Britney Spears"""
1079,"Analysis of ""Travis the Chimp"" | Who Was Responsible for the Attack?"
1080,Scott Falater Case Analysis | Is Homicidal Sleepwalking Real?
1081,Shelley Duvall - Phil McGraw Interview Analysis
1082,"Review of Netflix ""Crime Scene: The Vanishing at the Cecil Hotel"""
1083,Tessica Brown (Gorilla Glue Girl) | The Nature of Viral Video Fame
1084,Jordan Brown (Shooting of Kenzie Houk) | Did an 11-Year-Old Commit Murder?
1085,"""I'm not a cat"" Video Analysis | Is there an Alien Cat Lawyer Conspiracy?"
1086,What Causes People to Claim Alien Abduction? | What is Sleep Paralysis?
1087,Kristin Smart Case Analysis
1088,Snow Shoveling Murder-Suicide | What is Interpersonal Conflict Precipitated Homicide-Suicide?
1089,Pazuzu Algarad Case Analysis | What is Schizotypal Personality Disorder?
1090,Michael Lindell (MyPillow Guy) | Election Myth vs. Cancel Culture
1091,"Gilberto Valle Case Analysis | ""Cannibal Cop"""
1092,Heather Elvis Disappearance | Were Sidney and Tammy Moorer Guilty?
1093,Analysis of AOC Capitol Riot Trauma Claims
1094,Alien Abduction Story Analysis | Travis Walton / Joe Rogan Interview
1095,Analysis of Evan Rachel Wood's Sexual Abuse Allegations Against Marilyn Manson
1096,Jeremy Dewitte Case Analysis | Serial Police Impersonator
1097,Sherri Papini Disappearance/Reappearance | Hoax or Unbelievably Rare Abduction?
1098,Jason Collier Multiple Proposal Controversy | What is a Double Life?
1099,Marjorie Taylor Greene Controversy | QAnon and Space Lasers
1100,GameStop Stock Trading Controversy
1101,Kellyanne and Claudia Conway | Mother-Daughter Relationships
1102,Keli Lane | Murder Conviction with No Body | What is Denial of Pregnancy?
1103,Chris McCandless Analysis (Into the Wild)
1104,"""QAnon Shaman"" (Jacob Angeli Chansley) Case Analysis"
1105,Ezra McCandless (Alex Woodworth Homicide) | Mental Health & Personality
1106,Mary Katherine Higdon (Death of Steven Freeman)
1107,"""That Vegan Teacher"" Analysis | Is She Good for Veganism?"
1108,Shayna Hubers (Ryan Poston Murder) | Mental Health & Personality
1109,Is OnlyFans Bad for Mental Health? | Personality Profiles of Creators and Members
1110,Gable Tostee Case | Murder by Balcony? | Death of Warriena Wright
1111,Analysis of Netflix Night Stalker Documentary | Why Were Women Attracted to Richard Ramirez?
1112,Armie Hammer Cannibalism Scandal | What is Vorarephilia?
1113,Lisa Montgomery Case Analysis | Mental Health & Personality
1114,Thank You for 600K Subscribers! | What Video Topics had the Most Impact on Dr. Grande?
1115,"Is Trump Guilty of Inciting an Insurrection? | ""mens rea"" & Impeachment"
1116,Joseph Smith Jr. | Founder of Latter Day Saints | Mental Health & Personality
1117,Grant Amato | Was this Parricide Motivated by Sex Addiction?
1118,Miya Ponsetto (Soho Karen) | Mental Health & Personality
1119,Ashli Babbitt | Capitol Riot Attacker | Was She a Conspiracy Theorist? Was the Shooting Justified?
1120,Is Trump Impaired? | 25th Amendment and Impeachment
1121,Meredith Chapman Murder Case Analysis | Infidelity-Motivated Homicide
1122,Capitol Riot Analysis | What Role Did Narcissism Play?
1123,Lisa Nowak (Diaper Astronaut Case) | Mental Health & Personality
1124,"""Lil Peep"" (Gustav Åhr) | Mental Health & Personality"
1125,Jacqueline Ades Case | Text Message Stalking
1126,Robert Durst | Mental Health & Personality
1127,Is Casey Anthony a Private Investigator? | How Can She Rebuild Her Life?
1128,Hilaria Baldwin Controversy Analysis
1129,Anthony Quinn Warner (Nashville Bomber) | What is the Alien Lizard Humanoid Conspiracy Theory?
1130,Nikko Jenkins | Mental Health & Personality
1131,Phil Spector Murder Case Analysis | Was Spector Guilty?
1132,Martin Shkreli Case Analysis | Christie Smythe Romance
1133,Is Die Hard a Christmas Movie?
1134,"""Elf on the Shelf"" Analysis | Is Using Elf Spies a Good Idea?"
1135,Peter Sutcliffe Analysis (Yorkshire Ripper)
1136,Peter Madsen (Murder of Kim Wall) | Mental Health & Personality
1137,Richard Chester Jahnke Murder Case | Self-Defense Against Attack on Mental Health?
1138,Tom Cruise Tirade Analysis
1139,Shia LaBeouf / FKA Twigs - Analysis of Allegations
1140,"Shanna ""Liz"" Golyar Analysis (Cari Farver Murder Case)"
1141,"Frenemies Analysis (Trisha Paytas) | Was ""Dr. Drew"" Helpful?"
1142,Princess Margaret | Mental Health & Personality
1143,Nikki Addimando Murder Case Analysis
1144,Is Jill Biden a Real Doctor? | Analysis of Wall Street Journal Op-Ed
1145,Stas Reeflay Incident (Death of Valentina Grigorieva)
1146,Selena Quintanilla Murder Case Analysis (Yolanda Saldivar)
1147,"""Delphi Murders"" Analysis"
1148,Olivia Jade Giannulli | Red Table Talk Analysis
1149,Elliot Rodger (King of the INCELS) | Mental Health & Personality
1150,Jahseh Onfroy (XXXTentacion) | Mental Health & Personality
1151,Ed and Lorraine Warren Analysis | Inspiration for Annabelle
1152,Tina Watson Case | Underwater Homicide?
1153,Gabi DeMartino Incident Analysis
1154,Dr. Amy Bishop Murder Case Analysis | Killer Professor
1155,Trump's Election Fraud Allegations | Denial vs. Delusion
1156,Pablo Escobar | Mental Health & Personality
1157,"Was ""The Amityville Horror"" a Hoax?"
1158,"Michael Jordan and ""The Last Dance"" Analysis"
1159,Why Are People Fascinated with Chris Watts' House | What is a Murder House?
1160,"""Dr. Mike"" Hypocrisy Scandal | Apology Video Analysis"
1161,Cary Stayner | Mental Health & Personality
1162,Byron David Smith Murder Case Analysis | The Line Between Self-Defense and Homicide
1163,Did Tony Soprano Receive Competent Psychotherapy from Dr. Jennifer Melfi?
1164,John F. Kennedy | Mental Health & Personality
1165,Rafay Family Murders | Were Burns and Rafay Guilty?
1166,Vampire of Düsseldorf (Peter Kürten) | Mental Health & Personality
1167,"Charles, Prince of Wales | Camilla and Diana Relationship Analysis"
1168,Tim McLean Murder (Vince Li) | Mental Health & Personality
1169,Nikocado Avocado (Nicholas Perry) Channel Analysis
1170,"""The Queen's Gambit"" Analysis | Mental Health & Personality"
1171,Paula White | Why Do People Believe in Prosperity Gospel? | Mental Health & Personality
1172,What is Autonomous Sensory Meridian Response (ASMR) | What Personality is Associated with ASMR?
1173,Long Island Serial Killer | Mental Health & Personality
1174,Chris Kyle Analysis | American Sniper
1175,"Kenneth Copeland Analysis | What is ""Prosperity Gospel?"""
1176,Allison Baden-Clay Murder | Mental Health & Personality
1177,Fred Rogers | Mental Health & Personality
1178,Hae Min Lee Murder Case | Is Adnan Syed Guilty of Murder?
1179,Isabella Guzman | Mental Health & Personality
1180,Evel Knievel | Mental Health & Personality
1181,Michele Boudreau Deegan | Spouse Revenge Filicide?
1182,Steve Irwin (The Crocodile Hunter) | Mental Health & Personality
1183,Elvis Presley | Life & Death | Mental Health & Personality
1184,The Cheshire Murders | Mental Health & Personality
1185,Keith Raniere & NXIVM | Master Manipulator? | Mental Health & Personality
1186,Josef Fritzl Mental Health & Personality
1187,Howard Hughes | Mental Health & Personality
