,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
73,THE UK'S MOST DANGEROUS DUO (Joanna Dennehy) Part 1,2021-09-26,1804919,56441,2967.0,"AD - Go to http://casetify.com/eleanor to save 15% off your new favourite phone case!

Today's solved true crime case is on the Peterborough ditch murders by Joanna Dennehy and Gary Stretch of Kevin Lee, John Chapman, John Rogers, Robin Bereza and Lukasz Slaboszewski - Joanne Dennehy is known as the most dangerous woman in britain

My Merch is Available Here!! - https://eleanorneale.shop/

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Sep,Eleanor Neale
74,THE BEAUTY QUEEN KILLER PART 3,2021-09-25,947147,43186,3073.0,"SUBSCRIBE TO MY SUPER FUN 2ND CHANNEL - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Sep,Eleanor Neale
75,THE BEAUTY QUEEN KILLER PART 2,2021-09-24,1106213,40835,2017.0,"AD - Claim your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale. Start your free trial TODAY so you can watch Mars Calling and all of MagellanTV’s other exclusive true crime content: https://www.magellantv.com/video/mars-calling-4k

Today's solved true crime case is on the beauty queen killer aka the snapshot killer, also theorised to be responsible for the unsolved murder mystery of the wanda beach murders

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Sep,Eleanor Neale
76,THE BEAUTY QUEEN KILLER,2021-09-20,1462801,57098,2815.0,"AD - Get your own custom haircare and 20% off your first set with my link: https://cen.yt/functioneleanorneale9

Today's solved true crime case is on the beauty queen killer aka the snapshot killer, also theorised to be responsible for the unsolved murder mystery of the wanda beach murders

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

christopher wilder, 

Amazon links are affiliate, thank you for supporting me!!",Sep,Eleanor Neale
77,THE TRAGIC MURDER OF JESSICA LUNSFORD,2021-09-16,1766914,65465,5378.0,"AD - International VPN day Deal! Go to https://nordvpn.com/eleanor to get a 2-year plan plus 4 additional months with a huge discount.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Sep,Eleanor Neale
78,THE KIDNAPPING OF JESSICA LUNSFORD,2021-09-10,2342477,75962,3719.0,"AD - Claim your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale. Start your free trial TODAY so you can watch A Mother's Madness about a mother that suddenly switched and became a terrifying murderer, and all of MagellanTV’s other exclusive true crime content: https://www.magellantv.com/video/a-mothers-madness

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Sep,Eleanor Neale
79,THE MURDER OF ASPIRING FOOTBALLER CHAMPION GANDA,2021-08-31,809918,35333,2882.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Today's solved true crime case is on the murder of aspiring arsenal footballer Champion Ganda from London, also an aspiring rapper going by the name Chrome with many freestyles available on youtube.

Champion's Orphanage in Congo GoFundMe - https://www.gofundme.com/f/ugtm4-orphanage-in-congo

AllChampion Charity (you can support them through the Amazon charity scheme!) - https://allchampioncharity.org/

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Aug,Eleanor Neale
80,THE 'OF MICE & MEN' KILLER (Eddie Leonski) Part 3,2021-08-24,952242,39182,2171.0,"AD - Go to https://nordvpn.com/eleanor or use code eleanor to get a 2-year plan plus a bonus gift with a huge discount
Check out the NordVPN YouTube channel here: https://www.youtube.com/watch?v=yCWNRzoQGis

Today's solved true crime case is on American serial killer Eddie Leonski and the murders he committed in Australia during world war 2 - he is also known as the singing strangler, the smiling strangler, the brownout strangler and the the brownout murders

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Aug,Eleanor Neale
81,THE SINGING STRANGLER (Eddie Leonski) Part 2,2021-08-18,1131463,40184,1877.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Aug,Eleanor Neale
82,THE BROWNOUT MURDERS (Eddie Leonski) Part 1,2021-08-14,1337460,50200,3077.0,"AD - Try the amazing Wild scents today! Go to  https://cen.yt/wildeleanorneale and use NEALE to get 20% off your first order!

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Aug,Eleanor Neale
83,THE WOMAN WHO PREDICTED HER OWN MURDER,2021-08-12,3480049,95904,4958.0,"AD - Get the Karma shopping assistant - https://shop.karmanow.com/eleanorneale
Karma is an all-in-one shopping assistant that automatically helps you shop smarter and save time and money automatically. 

Today's solved true crime video is on the murder of Jane Clough, the woman who predicted her own murder was a nurse from Blackpool, England - she was stalked and killed by her boyfriend Jonathan Vass

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Aug,Eleanor Neale
84,SCOTLAND'S MOST EVIL SERIAL KILLER: PETER MANUEL,2021-07-31,1497528,44068,2140.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Today's solved true crime case is on The beast of birkenshaw - scotland's most evil serial killer among the likes of dennis nilsen, robert black, ian brady and peter tobin - peter manuel murdered anne kneilands, the watt family (vivienne, marion and margaret brown) that william watt was accused of and the smart family (peter, michael and doris) in Lanarkshire, Scotland

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jul,Eleanor Neale
85,THE BEAST OF BIRKENSHAW,2021-07-31,1294922,46244,1615.0,"AD - Go to https://nordvpn.com/eleanor or use code eleanor to get a 2-year plan plus a bonus gift with a huge discount
Check out the NordVPN YouTube channel here: https://www.youtube.com/watch?v=yCWNRzoQGis

Today's solved true crime case is on The beast of birkenshaw - scotland's most evil serial killer among the likes of dennis nilsen, robert black, ian brady and peter tobin - peter manuel murdered anne kneilands, the watt family (vivienne, marion and margaret brown) that william watt was accused of and the smart family (peter, michael and doris) in Lanarkshire, Scotland

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - EleanorNeale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jul,Eleanor Neale
