,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
102,Hitchhiking into Murder | The Chilling Case of Sophia Lösche,2022-01-11,1301089,45944,4977,"True Crime: Sophia Lösche was a female student who disappeared while hitchhiking back home. And with the police not interested, an investigation would begin through the tenacity of her friends and family. One which would leave a long trail of clues...

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1
📸 Instagram ➜ https://www.instagram.com/coffeehousecrime/
🎁 Patreon ➜ https://www.patreon.com/coffeehousecrime
👕 Merch ➜ https://crowdmade.com/collections/coffeehousecrime
☕ Facebook ➜ https://www.facebook.com/coffeehousecrime
🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​
🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro, Coffeehouse Crime Community Request
01:02 Welcome to Germany
02:17 The Life of Sophia Lösche
04:10 Hitch-hiking home
06:33 The disappearance of Sophia Lösche
09:10 Tracing Sophia
13:57 Finding Boujeema, and Sophia
15:52 Boujeema's past
17:03 TIMELINE
20:35 Legal Proceedings
23:01 The (complicated) aftermath
25:00 Thank you, Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Jan,Coffeehouse Crime
103,The Body In A Suitcase | The Disturbing Case of Gergana Prodanova,2021-12-30,886812,35054,1756,"Go to http://www.audible.com/coffeehousecrime or text coffeehousecrime to 500 500 to get your free trial and for a limited time, save 60% on your first 3 months of Audible!

True Crime: Suitcase in hand, Gergana Prodanov moved to the UK in search to provide a better future for her family back home. Unfortunately, a ghost of her past would follow her... and she would find a grizzly demise, far away from home.

Instagram ➜ https://www.instagram.com/coffeehousecrime/
Patreon ➜ https://www.patreon.com/coffeehousecrime
Merch ➜ https://crowdmade.com/collections/coffeehousecrime
Facebook ➜ https://www.facebook.com/coffeehousecrime
Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​
Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
02:24 Exeter to Stara Zagora
03:38 Gergana Prodanova & Kostadin Kostov
06:35 A New Life...
08:58 Disappearance, a series of troubling clues
12:08 A Harrowing discovery
14:17 CCTV Footage
16:25 Additional evidence
18:23 Legal proceedings, aftermath

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Dec,Coffeehouse Crime
104,Snatched From A Campsite | The Solved Disappearance of Cleo Smith,2021-12-24,842381,42607,3762,"True Crime (SOLVED): In October of 2021, Cleo Smith vanished from a campsite along the coast of Western Australia. Her disappearance caused international grief, and a nationwide manhunt was underway to locate her. How did all of this end? 

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

👕 Merch ➜ https://crowdmade.com/collections/coffeehousecrime

📸 Instagram ➜ https://www.instagram.com/coffeehousecrime/

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
01:16 Carnarvon & The Smith Family
04:00 Camping by the coasy
05:21 Saturday 16th October, 2021
08:22 Missing. 
12:16 Growing Evidence
14:00 Terence Kelly
17:07 Raiding a home, a shocking discovery 
18:48 Connecting the dots
20:36 A Happy Ending + Outro


DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Dec,Coffeehouse Crime
105,"The ""Bubble & Squeak"" Murder | The Disturbing Case of Penelope Jackson",2021-12-14,1215101,45585,5352,"True Crime: Penelope & David Jackson were an elderly couple with a very turbulent history, and despite their own warning signs they would persevere right through to breaking point - The result would end in death... All over a dinner, of Bubble & Squeak.

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

👕 Merch ➜ https://crowdmade.com/collections/coffeehousecrime

📸 Instagram ➜ https://www.instagram.com/coffeehousecrime/

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
01:00 Somerset, and the Jackson family
02:35 The Turbulent History of Penelope and David Jackson
08:04 Moving, Transforming, Reflecting
10:03 Twenty-three years
10:53 February 13th, 2021
13:41 A Disturbing 911 Call...
15:15 Police Bodycam Footage
19:15 Re-tracing the night
21:36 Family Rifts, Allegations
24:10 Legal Proceedings
25:52 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Dec,Coffeehouse Crime
106,Police Officer to Serial Killer | The Case of Rosemary Ndlovu,2021-12-06,2684978,72424,4668,"True Crime: Rosemary Ndlovu was a well respected Police Officer in South Africa's Police Service. No one knew that while she upheld the law for Johannesburg's population, she was systematically killing her very own family for financial gain. 

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
00:53 South Africa
02:23 Rosemary Ndlovu's history
04:20 #1: Witness Madala Homu
06:50 #2: Audrey Ndlovu
08:44 #3: Maurice Mabasa
11:48 #4: Zanele Motha
13:54 #5: Mayeni Mashaba & Brilliant Machego
16:00 Sting Operation...
19:22 Conviction, Legal Proceedings, & Chips...
22:42 A Devestated Sister's Interview
23:38 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Dec,Coffeehouse Crime
107,Meet The Barista | Coffeehouse Crime Q&A,2021-12-03,158943,16760,2768,"A Coffeehouse Crime special with Adrian covering some of your most frequently asked questions...

☕ Coffeehouse Crime Merchandise ➜ https://crowdmade.com/collections/coffeehousecrime

☕ Follow me on Instagram ➜ https://www.instagram.com/coffeehousecrime/

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
01:25 Coffeehouse Crime & Adrian
06:42 True Crime & My Experience (So far)
09:49 Roast The Barista
12:11 Espresso Q&A
13:30 Miscellaneous

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Dec,Coffeehouse Crime
108,"Famous Tiktoker to Killer | The Case of ""Yandere Freak"" Snow The Salt Queen",2021-11-29,2326263,87701,10559,"Start speaking a new language in 3 weeks with Babbel. Get up to 65% OFF your
subscription here ➡ https://go.babbel.com/12m65-youtube-coffeehousecrime-nov-2021/default

Snow the Salt Queen (Yandere Freak) is an ongoing case involving the accidental death of their friend. 

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
02:47 The Life of Helen
05:02 Cosplay
06:16 Snow The Salt Queen
07:31 Controversy
09:40 College, and back
11:36 17th January, 2021
13:14 A Fatal Mistake
14:41 Hiding the Truth
17:40 Moving forward
18:50 Remembering Helen
20:06 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Nov,Coffeehouse Crime
109,The Killer that made a deal with a Demon... | The Case of Danyal Hussein,2021-11-22,1579625,53039,4162,"True Crime: Nineteen year old Danyal Hussein murdered Bibaa Henry and Nicole Smallman in a random attack, which he believed would act as a sacrifice to a Demon in return for riches and rewards. Police searching for the killer would find a mountain of incriminating evidence. 

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro 
01:04 London, England
02:10 The Spitfire and The Flower Girl 
04:39 6th of June, 2020
07:24 Where are you?
09:52 A Harrowing Discovery
11:40 Further Grief
12:21 The Unfolding Story of Danyal Hussein
20:27 Learning of Danyal's history
22:21 The Aftermath, Trial, Sentence
24:48 Remembering Bibaa and Nicole
25:56 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Nov,Coffeehouse Crime
110,The Zushi Stalker | The Disturbing Case of Hideto Kodutsumi,2021-11-15,964865,40248,2132,"Hideto Kodutsumi would bring six years of fear and terror to his ex-girlfriend by relentlessly stalking her online and through Zushi City. Over time his obsession would grow, as would his desire for revenge. And eventually, this would end in tragedy…

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
01:03 Japan
02:06 Rie Shibata & Hideto Kodutsumi
04:23 Rifts
07:42 A ghost from the past 
10:27 Behind bars
11:42 Scheming his revenge, further mistakes
15:17 6th November, 2012
17:11 Aftermath
19:42 Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Nov,Coffeehouse Crime
111,"The Moab Creeper | The Cases of Kylen Schulte, Crystal Turner, & Lauren Cho",2021-11-08,1166474,45701,3826,"True Crime: Kylen Schulte and Crystal Turner nervously told friends about a ""Creeper"" only days before both were found dead... Their killer is yet to be identified. Lauren Cho was a creative woman who vanished from the Yucca Valley in June of 2021. 

🔴 Subscribe ➜ https://www.youtube.com/channel/UCcUf33cEPky2GiWBgOP-jQA?sub_confirmation=1

🎁 Support me on Patreon ➜ https://www.patreon.com/coffeehousecrime

☕ Coffeehouse Crime Facebook ➜ https://www.facebook.com/coffeehousecrime

🌎 Coffeehouse Crime Map ➜ http://bit.ly/coffeehousecrimemap​

🎵 Coffeehouse Crime FM ➜ https://bit.ly/3n7Jv3y​​​

00:00 Intro
01:28 Case 1: Kylen's history, meeting Crystal
04:32 Case 1: Friday the 13th, the Moab Creeper
07:42 Case 1: A harrowing discovery
09:25 Case 1: Brian Laundry, Other leads
11:11 Case 2: Lauren Cho
13:22 Case 2: Beaches and Airbnbs 
16:18 Case 2: Vanished in a desert, turmoil
18:12 Case 2: A harrowing discovery
20:12 Thoughts, Outro

DISCLAIMER: Great effort is made to ensure all materials in Coffeehouse Crime's videos fall within the guidelines of fair use. No copyright infringement is intended. If you are, or represent the copyright owner of any materials accidentally used in this video and have an issue with its use, please contact me and I will respond as soon as possible.",Nov,Coffeehouse Crime
